position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
357,0,True,62.0,0.8985507246376812,0.0
791,0,True,18.0,0.2647058823529412,0.0
1191,0,True,9.0,0.13043478260869565,0.0
1493,124,False,38.0,0.5507246376811594,0.7089201877934272
1617,0,True,25.0,0.36231884057971014,0.0
2027,0,True,25.0,0.36764705882352944,0.0
2315,126,False,41.0,0.6029411764705882,0.6956521739130435
2441,0,True,31.0,0.45588235294117646,0.0
2857,0,True,41.0,0.6029411764705882,0.0
3193,0,True,39.0,0.5735294117647058,0.0
3607,0,True,48.0,0.7164179104477612,0.0
3919,0,True,23.0,0.34328358208955223,0.0
4287,0,True,54.0,0.7941176470588235,0.0
4711,0,True,5.0,0.07462686567164178,0.0
5127,0,True,18.0,0.2647058823529412,0.0
5539,0,True,25.0,0.36764705882352944,0.0
5953,0,True,34.0,0.5,0.0
6373,0,True,48.0,0.7058823529411765,0.0
6789,0,True,57.0,0.8507462686567164,0.0
7085,0,True,14.0,0.20588235294117646,0.0
7489,0,True,11.0,0.16176470588235295,0.0
7817,0,True,67.0,0.9852941176470589,0.0
8225,0,True,66.0,0.9705882352941176,0.0
8581,0,True,12.0,0.17647058823529413,0.0
8993,0,True,14.0,0.20588235294117646,0.0
9287,0,True,35.0,0.5072463768115942,0.0
9689,0,True,26.0,0.37681159420289856,0.0
10117,0,True,46.0,0.6571428571428571,0.0
10509,0,True,26.0,0.38235294117647056,0.0
10925,0,True,34.0,0.4927536231884058,0.0
11353,0,True,54.0,0.7941176470588235,0.0
11625,0,True,55.0,0.8088235294117647,0.0
12063,0,True,19.0,0.27941176470588236,0.0
12458,0,True,9.0,0.1323529411764706,0.0
12871,0,True,17.0,0.25,0.0
13293,0,True,34.0,0.5074626865671642,0.0
13711,0,True,47.0,0.7014925373134329,0.0
14033,0,True,32.0,0.47058823529411764,0.0
14439,0,True,32.0,0.34782608695652173,0.0
14875,0,True,62.0,0.9117647058823529,0.0
15257,0,True,37.0,0.5441176470588235,0.0
15633,0,True,6.0,0.08823529411764706,0.0
15937,0,True,38.0,0.5588235294117647,0.0
16275,0,True,35.0,0.5147058823529411,0.0
16577,0,True,65.0,0.9558823529411765,0.0
16971,0,True,50.0,0.7352941176470589,0.0
17383,0,True,55.0,0.8088235294117647,0.0
17795,0,True,62.0,0.9117647058823529,0.0
18101,0,True,31.0,0.4626865671641791,0.0
18517,0,True,43.0,0.6323529411764706,0.0
18885,0,True,6.0,0.08955223880597014,0.0
19181,0,True,33.0,0.4852941176470588,0.0
19575,0,True,23.0,0.3382352941176471,0.0
19989,0,True,33.0,0.4925373134328358,0.0
20419,0,True,59.0,0.8805970149253731,0.0
20825,0,True,61.0,0.8970588235294118,0.0
21249,0,True,12.0,0.1791044776119403,0.0
21605,0,True,31.0,0.45588235294117646,0.0
22009,0,True,28.0,0.417910447761194,0.0
22313,0,True,61.0,0.8970588235294118,0.0
22703,0,True,43.0,0.6231884057971014,0.0
23045,0,True,44.0,0.6376811594202898,0.0
23447,0,True,108.0,0.9152542372881356,0.0
23879,0,True,66.0,0.9705882352941176,0.0
24185,0,True,30.0,0.4411764705882353,0.0
24597,0,True,32.0,0.47058823529411764,0.0
24883,0,True,46.0,0.6666666666666666,0.0
25065,0,True,23.0,0.3382352941176471,0.0
25259,0,True,12.0,0.17647058823529413,0.0
25475,216,False,24.0,0.35294117647058826,0.4462809917355372
25743,0,True,20.0,0.29411764705882354,0.0
26037,0,True,41.0,0.6029411764705882,0.0
26185,0,True,53.0,0.7794117647058824,0.0
26595,0,True,55.0,0.8088235294117647,0.0
26963,0,True,14.0,0.20588235294117646,0.0
27323,0,True,33.0,0.4852941176470588,0.0
27645,0,True,14.0,0.20588235294117646,0.0
28053,0,True,13.0,0.19117647058823528,0.0
28495,0,True,46.0,0.6764705882352942,0.0
28807,0,True,17.0,0.25,0.0
29225,0,True,94.0,0.7580645161290323,0.0
29645,0,True,39.0,0.5735294117647058,0.0
29985,0,True,38.0,0.5588235294117647,0.0
30391,0,True,34.0,0.4927536231884058,0.0
30821,0,True,53.0,0.7681159420289855,0.0
31205,0,True,25.0,0.36764705882352944,0.0
31657,0,True,66.0,0.9565217391304348,0.0
32039,0,True,36.0,0.43373493975903615,0.0
32447,0,True,32.0,0.463768115942029,0.0
32833,0,True,6.0,0.08695652173913043,0.0
33247,0,True,8.0,0.11594202898550725,0.0
33447,200,False,2.0,0.029411764705882353,0.4830917874396135
33661,0,True,10.0,0.14705882352941177,0.0
34018,0,True,25.0,0.36231884057971014,0.0
34429,0,True,24.0,0.35294117647058826,0.0
34845,0,True,28.0,0.4117647058823529,0.0
35197,0,True,37.0,0.5362318840579711,0.0
35641,0,True,0.0,0.0,0.0
35947,0,True,31.0,0.4492753623188406,0.0
36447,0,True,50.0,0.7246376811594203,0.0
36763,0,True,22.0,0.3188405797101449,0.0
37163,0,True,10.0,0.14492753623188406,0.0
37587,0,True,21.0,0.3088235294117647,0.0
37925,0,True,16.0,0.2318840579710145,0.0
38363,0,True,42.0,0.6086956521739131,0.0
38629,0,True,33.0,0.4852941176470588,0.0
38931,0,True,61.0,0.8840579710144928,0.0
39341,0,True,58.0,0.8405797101449275,0.0
39777,0,True,13.0,0.18840579710144928,0.0
40167,0,True,59.0,0.855072463768116,0.0
40583,0,True,62.0,0.9117647058823529,0.0
41011,0,True,9.0,0.13043478260869565,0.0
41331,0,True,54.0,0.782608695652174,0.0
41735,0,True,45.0,0.6521739130434783,0.0
42147,0,True,45.0,0.6521739130434783,0.0
42563,0,True,48.0,0.6956521739130435,0.0
42983,0,True,55.0,0.7971014492753623,0.0
43305,0,True,33.0,0.4782608695652174,0.0
43753,0,True,3.0,0.04285714285714286,0.0
44013,0,True,124.0,0.992,0.0
44441,0,True,4.0,0.058823529411764705,0.0
44743,0,True,32.0,0.463768115942029,0.0
45159,0,True,35.0,0.5147058823529411,0.0
45467,0,True,0.0,0.0,0.0
45887,0,True,7.0,0.056,0.0
46199,0,True,46.0,0.6666666666666666,0.0
46613,0,True,48.0,0.6956521739130435,0.0
46913,0,True,3.0,0.04411764705882353,0.0
47315,0,True,61.0,0.8840579710144928,0.0
47738,0,True,1.0,0.014492753623188406,0.0
48037,0,True,24.0,0.34782608695652173,0.0
48443,0,True,16.0,0.2318840579710145,0.0
48869,0,True,28.0,0.4057971014492754,0.0
49291,0,True,35.0,0.5072463768115942,0.0
49637,0,True,35.0,0.5072463768115942,0.0
50061,0,True,45.0,0.6428571428571429,0.0
50485,0,True,54.0,0.782608695652174,0.0
50897,0,True,51.0,0.7391304347826086,0.0
51319,0,True,58.0,0.8405797101449275,0.0
51699,0,True,23.0,0.3333333333333333,0.0
52121,0,True,30.0,0.42857142857142855,0.0
52437,0,True,68.0,0.9855072463768116,0.0
52829,0,True,45.0,0.6428571428571429,0.0
53247,0,True,47.0,0.6714285714285714,0.0
53663,0,True,48.0,0.6857142857142857,0.0
54053,0,True,23.0,0.32857142857142857,0.0
54475,0,True,30.0,0.42857142857142855,0.0
54831,0,True,40.0,0.5714285714285714,0.0
55277,0,True,1.0,0.014492753623188406,0.0
55685,0,True,63.0,0.9130434782608695,0.0
56007,0,True,39.0,0.5571428571428572,0.0
56419,0,True,34.0,0.4927536231884058,0.0
56845,0,True,43.0,0.6231884057971014,0.0
57137,0,True,57.0,0.8260869565217391,0.0
57565,0,True,68.0,0.9855072463768116,0.0
57869,0,True,24.0,0.34782608695652173,0.0
58157,0,True,34.0,0.4927536231884058,0.0
58565,0,True,25.0,0.36231884057971014,0.0
58873,0,True,55.0,0.7971014492753623,0.0
59275,0,True,41.0,0.5857142857142857,0.0
59719,0,True,68.0,0.9855072463768116,
