position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
109,196,False,36.0,0.34615384615384615,
305,0,True,25.0,0.24509803921568626,0.0
515,0,True,32.0,0.32,0.0
617,102,False,34.0,0.34,0.408
765,0,True,82.0,0.82,0.0
1012,0,True,28.0,0.27722772277227725,0.0
1225,0,True,38.0,0.37623762376237624,0.0
1425,200,False,35.0,0.3465346534653465,0.411522633744856
1525,186,False,34.0,0.34,0.6172839506172839
1711,0,True,18.0,0.17647058823529413,0.0
1931,0,True,36.0,0.35294117647058826,0.0
2027,96,False,30.0,0.2912621359223301,0.46601941747572817
2137,0,True,37.0,0.36633663366336633,0.0
2337,200,False,36.0,0.3564356435643564,0.3976143141153082
2435,205,False,33.0,0.3235294117647059,0.5924453280318092
2640,0,True,33.0,0.32038834951456313,0.0
2847,207,False,35.0,0.3465346534653465,0.43670886075949367
2947,167,False,34.0,0.33663366336633666,0.6476793248945147
3114,0,True,1.0,0.01,0.0
3345,231,False,35.0,0.35714285714285715,0.4883720930232558
3587,0,True,80.0,0.8080808080808081,0.0
3739,152,False,33.0,0.33,0.428169014084507
3942,0,True,36.0,0.3564356435643564,0.0
4143,201,False,34.0,0.3333333333333333,0.42138364779874216
4247,172,False,36.0,0.35294117647058826,0.639412997903564
4419,0,True,4.0,0.037383177570093455,0.0
4871,0,True,39.0,0.39,0.0
5067,100,False,34.0,0.3333333333333333,0.6621621621621622
5167,0,True,32.0,0.3076923076923077,0.0
5344,0,True,2.0,0.019230769230769232,0.0
5585,0,True,33.0,0.3113207547169811,0.0
5801,0,True,38.0,0.36538461538461536,0.0
6005,204,False,32.0,0.3076923076923077,0.4834123222748815
6223,0,True,40.0,0.38095238095238093,0.0
6423,0,True,31.0,0.2980769230769231,0.0
6735,0,True,34.0,0.3333333333333333,0.0
6937,0,True,31.0,0.3069306930693069,0.0
7045,101,False,38.0,0.36538461538461536,0.5167464114832536
7146,0,True,35.0,0.3431372549019608,0.0
7353,0,True,36.0,0.3564356435643564,0.0
7453,100,False,35.0,0.33980582524271846,0.32894736842105265
7657,0,True,33.0,0.3235294117647059,0.0
7858,201,False,30.0,0.28846153846153844,0.4240506329113924
7967,164,False,35.0,0.33980582524271846,0.6540084388185654
8131,0,True,96.0,0.9411764705882353,0.0
8275,144,False,37.0,0.37,0.32
8373,208,False,35.0,0.3465346534653465,0.5377777777777778
8581,0,True,41.0,0.41,0.0
8779,103,False,35.0,0.33980582524271846,0.6578073089700996
8882,0,True,35.0,0.33653846153846156,0.0
9068,0,True,12.0,0.11538461538461539,0.0
9193,104,False,33.0,0.3173076923076923,0.5458515283842795
9297,0,True,33.0,0.3235294117647059,0.0
9510,0,True,42.0,0.4077669902912621,0.0
9713,102,False,38.0,0.3619047619047619,0.6655737704918033
9815,0,True,35.0,0.33653846153846156,0.0
10009,0,True,21.0,0.19626168224299065,0.0
10234,0,True,35.0,0.3431372549019608,0.0
10333,99,False,32.0,0.31683168316831684,0.4852941176470588
10438,0,True,36.0,0.34615384615384615,0.0
10641,104,False,33.0,0.32673267326732675,0.6612377850162866
10745,0,True,36.0,0.36,0.0
10933,0,True,27.0,0.27835051546391754,0.0
11233,168,False,36.0,0.3673469387755102,0.6410256410256411
11401,0,True,7.0,0.06930693069306931,0.0
11584,0,True,89.0,0.9081632653061225,0.0
11870,0,True,82.0,0.8367346938775511,0.0
12021,151,False,35.0,0.3465346534653465,0.3289760348583878
12123,206,False,36.0,0.35294117647058826,0.55119825708061
12329,0,True,37.0,0.3592233009708738,0.0
12535,206,False,36.0,0.34951456310679613,0.4355179704016913
12640,162,False,38.0,0.36893203883495146,0.6575052854122622
12802,0,True,97.0,0.9509803921568627,0.0
12947,145,False,38.0,0.37623762376237624,0.3236607142857143
13250,0,True,38.0,0.3619047619047619,0.0
13458,208,False,35.0,0.32407407407407407,0.42190669371196754
13565,178,False,34.0,0.3238095238095238,0.6389452332657201
13743,0,True,4.0,0.038834951456310676,0.0
13977,213,False,33.0,0.32673267326732675,0.5234899328859061
14190,0,True,41.0,0.40594059405940597,0.0
14385,0,True,33.0,0.32673267326732675,0.0
14484,99,False,31.0,0.31,0.33
14685,0,True,31.0,0.30392156862745096,0.0
14895,210,False,35.0,0.33980582524271846,0.45064377682403434
14999,152,False,36.0,0.35294117647058826,0.6738197424892703
15151,0,True,86.0,0.8514851485148515,0.0
15301,150,False,33.0,0.33,0.3303964757709251
15405,200,False,37.0,0.37,0.5594713656387665
15605,0,True,37.0,0.36633663366336633,0.0
15805,102,False,35.0,0.3431372549019608,0.6622516556291391
15907,0,True,35.0,0.3431372549019608,0.0
16100,0,True,25.0,0.25252525252525254,0.0
16305,205,False,33.0,0.336734693877551,0.4485776805251641
16557,0,True,89.0,0.898989898989899,0.0
16698,141,False,31.0,0.30097087378640774,0.33254716981132076
16803,178,False,33.0,0.3173076923076923,0.5801886792452831
16981,0,True,1.0,0.009523809523809525,0.0
17216,0,True,23.0,0.2169811320754717,0.0
17319,103,False,20.0,0.18691588785046728,0.1889908256880734
17550,211,False,37.0,0.3523809523809524,0.6128440366972477
17651,110,False,33.0,0.3173076923076923,0.7981651376146789
17761,0,True,39.0,0.3786407766990291,0.0
17963,103,False,35.0,0.33653846153846156,0.6622950819672131
18066,0,True,34.0,0.3269230769230769,0.0
18265,0,True,27.0,0.27,0.0
18473,0,True,34.0,0.34,0.0
18679,0,True,40.0,0.39603960396039606,0.0
18873,194,False,35.0,0.35714285714285715,0.40585774058577406
18971,186,False,35.0,0.35353535353535354,0.6108786610878661
19157,0,True,22.0,0.21568627450980393,0.0
19372,215,False,33.0,0.32673267326732675,0.45358649789029537
19474,157,False,34.0,0.3333333333333333,0.6687763713080169
19631,0,True,89.0,0.8725490196078431,0.0
19883,207,False,34.0,0.33663366336633666,0.5490196078431373
20090,0,True,37.0,0.36633663366336633,0.0
20289,199,False,33.0,0.3235294117647059,0.42430703624733473
20392,167,False,34.0,0.3333333333333333,0.6439232409381663
20559,0,True,99.0,0.9705882352941176,0.0
20801,204,False,36.0,0.36,0.5426008968609866
21005,0,True,40.0,0.4,0.0
21195,190,False,28.0,0.2828282828282828,0.3861788617886179
21301,196,False,35.0,0.35,0.6016260162601627
21497,0,True,31.0,0.31,0.0
21701,204,False,34.0,0.33663366336633666,0.4214876033057851
21805,176,False,37.0,0.37,0.6363636363636364
21981,0,True,13.0,0.13131313131313133,0.0
22189,0,True,24.0,0.24742268041237114,0.0
22297,108,False,35.0,0.36082474226804123,0.41379310344827586
22450,0,True,91.0,0.9479166666666666,0.0
22592,97,False,35.0,0.3465346534653465,0.5941422594142259
22689,0,True,31.0,0.30392156862745096,0.0
22793,104,False,33.0,0.3235294117647059,0.15072463768115943
22897,208,False,35.0,0.33653846153846156,0.30144927536231886
23104,275,False,32.0,0.3018867924528302,0.6014492753623188
23212,167,False,34.0,0.3269230769230769,0.7579710144927536
23379,0,True,97.0,0.941747572815534,0.0
23524,104,False,34.0,0.3300970873786408,0.5823293172690763
23628,0,True,35.0,0.33980582524271846,0.0
23836,0,True,36.0,0.3564356435643564,0.0
24037,201,False,34.0,0.33663366336633666,0.42138364779874216
