position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
245,0,True,8.0,0.11764705882352941,0.0
521,0,True,9.0,0.1323529411764706,0.0
1140,0,True,7.0,0.1,0.0
1517,0,True,38.0,0.5428571428571428,0.0
2043,0,True,11.0,0.15714285714285714,0.0
2604,0,True,22.0,0.3188405797101449,0.0
3001,0,True,6.0,0.08695652173913043,0.0
3489,0,True,10.0,0.14285714285714285,0.0
3880,0,True,54.0,0.7714285714285715,0.0
4249,0,True,6.0,0.08695652173913043,0.0
4393,0,True,13.0,0.18571428571428572,0.0
4871,0,True,9.0,0.1323529411764706,0.0
5103,0,True,36.0,0.5217391304347826,0.0
5481,0,True,5.0,0.07246376811594203,0.0
5827,0,True,8.0,0.11594202898550725,0.0
6237,0,True,4.0,0.05714285714285714,0.0
6793,0,True,8.0,0.11594202898550725,0.0
7273,0,True,4.0,0.058823529411764705,0.0
7687,0,True,6.0,0.08571428571428572,0.0
8167,0,True,2.0,0.02857142857142857,0.0
8531,0,True,19.0,0.2676056338028169,0.0
8729,0,True,9.0,0.13043478260869565,0.0
9075,0,True,11.0,0.16176470588235295,0.0
9349,0,True,10.0,0.14492753623188406,0.0
9901,0,True,7.0,0.09859154929577464,0.0
10461,0,True,7.0,0.1,0.0
11020,0,True,9.0,0.13043478260869565,0.0
11505,0,True,9.0,0.1267605633802817,0.0
11925,0,True,11.0,0.15492957746478872,0.0
12519,0,True,49.0,0.7101449275362319,0.0
12921,0,True,37.0,0.5441176470588235,0.0
13135,0,True,44.0,0.6470588235294118,0.0
13503,0,True,68.0,0.9714285714285714,0.0
13955,0,True,38.0,0.5507246376811594,0.0
14438,0,True,36.0,0.5142857142857142,0.0
14964,0,True,8.0,0.11428571428571428,0.0
15411,0,True,40.0,0.5797101449275363,0.0
15895,0,True,39.0,0.5571428571428572,0.0
16353,0,True,10.0,0.14285714285714285,0.0
16865,0,True,37.0,0.5285714285714286,0.0
17351,0,True,36.0,0.5142857142857142,0.0
17862,0,True,59.0,0.8309859154929577,0.0
18014,152,False,0.0,0.0,0.2634315424610052
18439,0,True,8.0,0.11428571428571428,0.0
18819,0,True,40.0,0.5633802816901409,0.0
19375,0,True,37.0,0.5285714285714286,0.0
19795,0,True,38.0,0.5428571428571428,0.0
20327,0,True,11.0,0.15942028985507245,0.0
20741,0,True,9.0,0.12857142857142856,0.0
21261,0,True,38.0,0.5428571428571428,0.0
21797,0,True,11.0,0.15492957746478872,0.0
22313,0,True,33.0,0.4647887323943662,0.0
22699,0,True,1.0,0.014084507042253521,0.0
23263,0,True,9.0,0.13043478260869565,0.0
23747,0,True,6.0,0.08571428571428572,0.0
24201,0,True,41.0,0.5774647887323944,0.0
24344,0,True,44.0,0.6285714285714286,0.0
24753,0,True,37.0,0.5285714285714286,0.0
25281,0,True,6.0,0.08571428571428572,0.0
25805,0,True,39.0,0.5571428571428572,0.0
26436,0,True,37.0,0.5211267605633803,0.0
27008,0,True,46.0,0.6571428571428571,0.0
27530,0,True,11.0,0.15942028985507245,0.0
27975,0,True,38.0,0.5352112676056338,0.0
28576,0,True,6.0,0.08450704225352113,0.0
29065,0,True,2.0,0.02857142857142857,0.0
29647,0,True,26.0,0.36619718309859156,0.0
30079,0,True,37.0,0.5285714285714286,0.0
30579,0,True,44.0,0.6197183098591549,0.0
31129,0,True,34.0,0.4857142857142857,0.0
31617,0,True,33.0,0.4714285714285714,0.0
32104,0,True,28.0,0.39436619718309857,0.0
32674,0,True,39.0,0.5571428571428572,0.0
33079,0,True,25.0,0.352112676056338,0.0
33625,0,True,8.0,0.11428571428571428,0.0
34187,0,True,7.0,0.09859154929577464,0.0
