position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
437,0,True,30.0,0.32608695652173914,0.0
867,0,True,91.0,0.978494623655914,0.0
1277,0,True,33.0,0.35106382978723405,0.0
1702,0,True,82.0,0.8723404255319149,0.0
2113,0,True,24.0,0.25,0.0
2529,0,True,59.0,0.6210526315789474,0.0
2833,0,True,81.0,0.8804347826086957,0.0
3241,0,True,33.0,0.358695652173913,0.0
3663,0,True,88.0,0.946236559139785,0.0
4077,0,True,32.0,0.3404255319148936,0.0
4471,0,True,46.0,0.4946236559139785,0.0
4721,0,True,20.0,0.2222222222222222,0.0
4883,0,True,4.0,0.045454545454545456,0.0
5325,0,True,15.0,0.17647058823529413,0.0
5755,0,True,23.0,0.27380952380952384,0.0
6155,0,True,3.0,0.03571428571428571,0.0
6575,0,True,2.0,0.023529411764705882,0.0
6907,0,True,80.0,0.9411764705882353,0.0
7327,0,True,73.0,0.8488372093023255,0.0
7735,0,True,47.0,0.5465116279069767,0.0
8073,0,True,39.0,0.45348837209302323,0.0
8439,0,True,60.0,0.6976744186046512,0.0
8851,0,True,39.0,0.4431818181818182,0.0
9275,0,True,18.0,0.1978021978021978,0.0
9631,0,True,13.0,0.14444444444444443,0.0
10058,0,True,82.0,0.9318181818181818,0.0
10469,0,True,55.0,0.625,0.0
10891,0,True,29.0,0.31521739130434784,0.0
11313,0,True,85.0,0.9340659340659341,0.0
11619,0,True,26.0,0.2857142857142857,0.0
12043,0,True,89.0,0.9888888888888889,0.0
12453,0,True,47.0,0.5222222222222223,0.0
12875,0,True,17.0,0.18478260869565216,0.0
13299,0,True,75.0,0.8152173913043478,0.0
13711,0,True,25.0,0.26881720430107525,0.0
14063,0,True,5.0,0.053763440860215055,0.0
14492,0,True,67.0,0.7362637362637363,0.0
14909,0,True,21.0,0.22105263157894736,0.0
15321,0,True,54.0,0.5625,0.0
15747,0,True,4.0,0.042105263157894736,0.0
16053,0,True,27.0,0.2872340425531915,0.0
16477,0,True,77.0,0.8191489361702128,0.0
16807,0,True,35.0,0.38461538461538464,0.0
17225,0,True,88.0,0.967032967032967,0.0
17641,0,True,37.0,0.3854166666666667,0.0
18069,0,True,79.0,0.8144329896907216,0.0
18479,0,True,3.0,0.030612244897959183,0.0
18893,0,True,27.0,0.27835051546391754,0.0
19313,0,True,56.0,0.5773195876288659,0.0
19731,0,True,87.0,0.8969072164948454,0.0
20149,0,True,28.0,0.29473684210526313,0.0
20567,0,True,67.0,0.7127659574468085,0.0
20981,0,True,8.0,0.0851063829787234,0.0
21367,0,True,21.0,0.22580645161290322,0.0
21775,0,True,59.0,0.6276595744680851,0.0
22193,0,True,4.0,0.041666666666666664,0.0
22607,0,True,32.0,0.32989690721649484,0.0
23033,0,True,72.0,0.7422680412371134,0.0
23379,0,True,36.0,0.3870967741935484,0.0
23751,0,True,36.0,0.3829787234042553,0.0
24175,0,True,81.0,0.8526315789473684,0.0
24575,0,True,7.0,0.07526881720430108,0.0
24991,0,True,53.0,0.5698924731182796,0.0
25305,0,True,87.0,0.9354838709677419,0.0
25709,0,True,31.0,0.34444444444444444,0.0
26133,0,True,7.0,0.07692307692307693,0.0
26551,0,True,57.0,0.6063829787234043,0.0
26895,0,True,28.0,0.30434782608695654,0.0
27261,0,True,30.0,0.3333333333333333,0.0
27551,0,True,51.0,0.5666666666666667,0.0
27965,0,True,19.0,0.2159090909090909,0.0
28387,0,True,88.0,0.9777777777777777,0.0
28797,0,True,39.0,0.4148936170212766,0.0
29223,0,True,88.0,0.9263157894736842,0.0
29633,0,True,26.0,0.2765957446808511,0.0
30067,0,True,85.0,0.9139784946236559,0.0
30470,0,True,27.0,0.2967032967032967,0.0
30737,0,True,22.0,0.24444444444444444,0.0
31155,0,True,76.0,0.8260869565217391,0.0
31571,0,True,27.0,0.2872340425531915,0.0
31995,0,True,77.0,0.8369565217391305,0.0
32245,0,True,54.0,0.6,0.0
32657,0,True,22.0,0.24719101123595505,0.0
33079,0,True,82.0,0.8817204301075269,0.0
33491,0,True,22.0,0.23157894736842105,0.0
33913,0,True,65.0,0.6914893617021277,0.0
34329,0,True,10.0,0.10416666666666667,0.0
34637,0,True,33.0,0.35106382978723405,0.0
35059,0,True,86.0,0.945054945054945,0.0
35471,0,True,41.0,0.44086021505376344,0.0
35895,0,True,90.0,0.9574468085106383,0.0
36309,0,True,30.0,0.3157894736842105,0.0
36734,0,True,71.0,0.7634408602150538,0.0
37136,0,True,17.0,0.19318181818181818,0.0
37571,0,True,15.0,0.1744186046511628,0.0
37979,0,True,75.0,0.8522727272727273,0.0
38391,0,True,40.0,0.43478260869565216,0.0
38819,0,True,10.0,0.1111111111111111,0.0
39227,0,True,56.0,0.6086956521739131,0.0
39651,0,True,16.0,0.1702127659574468,0.0
39935,0,True,20.0,0.21505376344086022,0.0
40225,132,False,32.0,0.34782608695652173,0.6872037914691943
40357,0,True,72.0,0.782608695652174,0.0
40771,0,True,28.0,0.3010752688172043,0.0
41197,0,True,82.0,0.8723404255319149,0.0
41521,0,True,33.0,0.3548387096774194,0.0
41827,0,True,64.0,0.7032967032967034,0.0
42239,0,True,23.0,0.25274725274725274,0.0
42659,0,True,79.0,0.8586956521739131,0.0
43069,0,True,23.0,0.24468085106382978,0.0
43495,0,True,72.0,0.7578947368421053,0.0
43909,0,True,16.0,0.17582417582417584,0.0
44293,0,True,39.0,0.43820224719101125,0.0
44653,0,True,45.0,0.5056179775280899,0.0
45069,0,True,15.0,0.16304347826086957,0.0
45491,0,True,66.0,0.7096774193548387,0.0
45913,0,True,18.0,0.19148936170212766,0.0
46317,0,True,51.0,0.5543478260869565,0.0
46731,0,True,13.0,0.14285714285714285,0.0
47151,0,True,69.0,0.7419354838709677,0.0
47565,0,True,15.0,0.15789473684210525,0.0
47989,0,True,63.0,0.6702127659574468,0.0
48401,0,True,5.0,0.05319148936170213,0.0
48711,0,True,36.0,0.391304347826087,0.0
49135,0,True,1.0,0.010752688172043012,0.0
49549,0,True,39.0,0.4105263157894737,0.0
49975,0,True,84.0,0.8842105263157894,0.0
50391,0,True,29.0,0.30851063829787234,0.0
50793,0,True,57.0,0.6195652173913043,0.0
51213,0,True,20.0,0.21739130434782608,0.0
51635,0,True,71.0,0.7553191489361702,0.0
52049,0,True,9.0,0.09278350515463918,0.0
52469,0,True,45.0,0.569620253164557,0.0
52889,0,True,66.0,0.6055045871559633,0.0
53305,0,True,4.0,0.043478260869565216,0.0
53712,0,True,40.0,0.42105263157894735,0.0
54135,0,True,85.0,0.9042553191489362,0.0
54551,0,True,31.0,0.3263157894736842,0.0
54975,0,True,78.0,0.8297872340425532,0.0
