position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
364,0,True,28.0,0.29473684210526313,0.0
643,0,True,30.0,0.3157894736842105,0.0
921,0,True,30.0,0.3191489361702128,0.0
1199,0,True,31.0,0.32978723404255317,0.0
1537,0,True,1.0,0.010869565217391304,0.0
1831,0,True,21.0,0.22340425531914893,0.0
2113,0,True,27.0,0.2872340425531915,0.0
2393,0,True,28.0,0.29473684210526313,0.0
2579,154,False,27.0,0.29347826086956524,0.5470588235294118
2733,0,True,89.0,0.978021978021978,0.0
3013,0,True,1.0,0.010752688172043012,0.0
3311,0,True,23.0,0.24468085106382978,0.0
3593,0,True,27.0,0.2872340425531915,0.0
3869,0,True,26.0,0.2765957446808511,0.0
4149,0,True,28.0,0.2978723404255319,0.0
4429,0,True,31.0,0.32978723404255317,0.0
4783,0,True,16.0,0.17204301075268819,0.0
5070,0,True,27.0,0.2872340425531915,0.0
5349,0,True,28.0,0.2978723404255319,0.0
5691,0,True,1.0,0.010752688172043012,0.0
5989,0,True,24.0,0.2553191489361702,0.0
6272,0,True,29.0,0.30851063829787234,0.0
6615,0,True,4.0,0.043010752688172046,0.0
6911,0,True,24.0,0.25806451612903225,0.0
7191,0,True,27.0,0.2872340425531915,0.0
7527,0,True,85.0,0.9340659340659341,0.0
7825,0,True,17.0,0.18085106382978725,0.0
8111,0,True,27.0,0.28421052631578947,0.0
8445,0,True,81.0,0.8804347826086957,0.0
8749,0,True,18.0,0.1935483870967742,0.0
9037,0,True,28.0,0.29473684210526313,0.0
9371,0,True,82.0,0.8817204301075269,0.0
9673,0,True,15.0,0.1595744680851064,0.0
9960,0,True,25.0,0.26595744680851063,0.0
10243,0,True,29.0,0.30526315789473685,0.0
10579,0,True,87.0,0.9456521739130435,0.0
10881,0,True,22.0,0.23157894736842105,0.0
11167,0,True,30.0,0.3157894736842105,0.0
11498,0,True,82.0,0.8913043478260869,0.0
11779,0,True,86.0,0.945054945054945,0.0
12081,0,True,23.0,0.24731182795698925,0.0
12365,0,True,30.0,0.3191489361702128,0.0
12639,0,True,27.0,0.2872340425531915,0.0
12973,0,True,83.0,0.8924731182795699,0.0
13287,0,True,27.0,0.28421052631578947,0.0
13621,0,True,82.0,0.8817204301075269,0.0
13899,0,True,83.0,0.8924731182795699,0.0
14203,0,True,21.0,0.22105263157894736,0.0
14465,0,True,5.0,0.053763440860215055,0.0
14753,0,True,19.0,0.20430107526881722,0.0
15039,0,True,28.0,0.29473684210526313,0.0
15377,0,True,87.0,0.9354838709677419,0.0
15665,0,True,7.0,0.07526881720430108,0.0
15969,0,True,32.0,0.3404255319148936,0.0
16305,0,True,89.0,0.978021978021978,0.0
16605,0,True,24.0,0.25806451612903225,0.0
16885,0,True,27.0,0.2872340425531915,0.0
17167,0,True,31.0,0.3263157894736842,0.0
17521,0,True,15.0,0.16129032258064516,0.0
17809,0,True,27.0,0.2872340425531915,0.0
18091,0,True,30.0,0.3191489361702128,0.0
18419,0,True,81.0,0.8901098901098901,0.0
18715,0,True,12.0,0.12903225806451613,0.0
19012,0,True,32.0,0.3404255319148936,0.0
19361,0,True,14.0,0.14893617021276595,0.0
