position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
545,0,True,31.0,0.3522727272727273,0.0
809,0,True,29.0,0.3258426966292135,0.0
1293,0,True,72.0,0.8181818181818182,0.0
1783,0,True,35.0,0.40229885057471265,0.0
2141,0,True,42.0,0.4827586206896552,0.0
2636,0,True,13.0,0.14942528735632185,0.0
3097,0,True,33.0,0.3793103448275862,0.0
3490,0,True,73.0,0.8390804597701149,0.0
3982,0,True,36.0,0.41379310344827586,0.0
4419,0,True,35.0,0.40229885057471265,0.0
4857,0,True,38.0,0.4367816091954023,0.0
5293,0,True,39.0,0.4482758620689655,0.0
5903,0,True,33.0,0.375,0.0
6257,0,True,36.0,0.41379310344827586,0.0
6777,0,True,32.0,0.367816091954023,0.0
7204,0,True,22.0,0.2558139534883721,0.0
7683,0,True,63.0,0.7241379310344828,0.0
8093,0,True,36.0,0.41379310344827586,0.0
8533,0,True,38.0,0.4367816091954023,0.0
9059,0,True,37.0,0.42528735632183906,0.0
9562,0,True,13.0,0.14942528735632185,0.0
10039,0,True,50.0,0.5681818181818182,0.0
10531,0,True,12.0,0.13793103448275862,0.0
10985,0,True,22.0,0.25,0.0
11401,0,True,85.0,0.9659090909090909,0.0
11919,0,True,74.0,0.8314606741573034,0.0
12409,0,True,34.0,0.39080459770114945,0.0
12859,0,True,41.0,0.47126436781609193,0.0
13357,0,True,10.0,0.11494252873563218,0.0
13823,0,True,36.0,0.4090909090909091,0.0
14233,0,True,5.0,0.056179775280898875,0.0
14353,0,True,36.0,0.4090909090909091,0.0
14747,0,True,76.0,0.8636363636363636,0.0
15235,0,True,34.0,0.39080459770114945,0.0
15677,0,True,37.0,0.42528735632183906,0.0
16105,0,True,32.0,0.37209302325581395,0.0
16531,0,True,26.0,0.2988505747126437,0.0
16961,0,True,20.0,0.22988505747126436,0.0
17355,0,True,65.0,0.7471264367816092,0.0
17751,0,True,27.0,0.30337078651685395,0.0
18153,0,True,74.0,0.8409090909090909,0.0
18593,0,True,70.0,0.7865168539325843,0.0
19095,0,True,34.0,0.38202247191011235,0.0
19536,0,True,28.0,0.3146067415730337,0.0
19988,0,True,32.0,0.3595505617977528,0.0
20276,0,True,52.0,0.5777777777777777,0.0
20527,0,True,31.0,0.3522727272727273,0.0
21040,0,True,7.0,0.07954545454545454,0.0
21241,0,True,31.0,0.34444444444444444,0.0
21521,0,True,40.0,0.45454545454545453,0.0
21785,0,True,39.0,0.43820224719101125,0.0
22049,0,True,34.0,0.4594594594594595,0.0
22521,0,True,65.0,0.7386363636363636,0.0
22924,0,True,30.0,0.3409090909090909,0.0
23313,0,True,67.0,0.7528089887640449,0.0
23714,0,True,26.0,0.29545454545454547,0.0
24145,0,True,17.0,0.19540229885057472,0.0
24512,0,True,34.0,0.39080459770114945,0.0
24901,0,True,72.0,0.8181818181818182,0.0
25124,0,True,32.0,0.367816091954023,0.0
25511,0,True,70.0,0.8045977011494253,0.0
25906,0,True,31.0,0.3563218390804598,0.0
26297,0,True,73.0,0.8390804597701149,0.0
26702,0,True,38.0,0.42696629213483145,0.0
27150,0,True,38.0,0.4318181818181818,0.0
27545,0,True,77.0,0.875,0.0
28005,0,True,5.0,0.056818181818181816,0.0
28153,148,False,65.0,0.7303370786516854,0.31092436974789917
