position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
137,0,True,41.0,0.45555555555555555,0.0
477,0,True,26.0,0.28888888888888886,0.0
817,0,True,9.0,0.0989010989010989,0.0
1135,0,True,55.0,0.6043956043956044,0.0
1493,0,True,52.0,0.5842696629213483,0.0
1839,0,True,43.0,0.4777777777777778,0.0
2183,0,True,30.0,0.33707865168539325,0.0
2527,0,True,17.0,0.18681318681318682,0.0
2841,0,True,60.0,0.6593406593406593,0.0
3193,0,True,50.0,0.5434782608695652,0.0
3545,0,True,38.0,0.41304347826086957,0.0
3887,0,True,16.0,0.17582417582417584,0.0
4199,0,True,57.0,0.6263736263736264,0.0
4557,0,True,53.0,0.5824175824175825,0.0
4907,0,True,38.0,0.4175824175824176,0.0
5283,0,True,52.0,0.5777777777777777,0.0
5447,156,False,37.0,0.4111111111111111,0.5125
5603,0,True,14.0,0.15730337078651685,0.0
5795,166,False,30.0,0.3409090909090909,0.5363128491620112
5961,0,True,21.0,0.2413793103448276,0.0
6171,94,False,58.0,0.6666666666666666,0.6907894736842105
6265,0,True,65.0,0.7471264367816092,0.0
6445,0,True,71.0,0.8352941176470589,0.0
6771,0,True,55.0,0.6395348837209303,0.0
7119,0,True,60.0,0.6976744186046512,0.0
7461,0,True,59.0,0.6781609195402298,0.0
7803,0,True,54.0,0.6206896551724138,0.0
8147,0,True,52.0,0.5909090909090909,0.0
8489,0,True,46.0,0.5227272727272727,0.0
8835,0,True,42.0,0.4772727272727273,0.0
9175,0,True,30.0,0.33707865168539325,0.0
9517,0,True,16.0,0.17582417582417584,0.0
9861,0,True,0.0,0.0,0.0
10187,0,True,53.0,0.5760869565217391,0.0
10537,0,True,38.0,0.4175824175824176,0.0
10879,0,True,17.0,0.18681318681318682,0.0
11185,0,True,52.0,0.5777777777777777,0.0
11535,0,True,39.0,0.42857142857142855,0.0
11809,0,True,42.0,0.46153846153846156,0.0
12053,0,True,16.0,0.1797752808988764,0.0
12357,0,True,53.0,0.5955056179775281,0.0
12575,0,True,96.0,0.8067226890756303,0.0
12933,0,True,25.0,0.28735632183908044,0.0
13157,0,True,77.0,0.8850574712643678,0.0
13491,0,True,65.0,0.7471264367816092,0.0
13835,0,True,60.0,0.6818181818181818,0.0
14177,0,True,50.0,0.5617977528089888,0.0
14523,0,True,42.0,0.47191011235955055,0.0
14865,0,True,29.0,0.32222222222222224,0.0
15207,0,True,15.0,0.17045454545454544,0.0
15549,0,True,3.0,0.033707865168539325,0.0
15879,0,True,66.0,0.7333333333333333,0.0
16223,0,True,52.0,0.5777777777777777,0.0
16569,0,True,38.0,0.4175824175824176,0.0
16909,0,True,17.0,0.18681318681318682,0.0
17253,0,True,90.0,0.989010989010989,0.0
17585,0,True,60.0,0.6521739130434783,0.0
17931,0,True,43.0,0.4777777777777778,0.0
18273,0,True,26.0,0.2857142857142857,0.0
18617,0,True,12.0,0.1348314606741573,0.0
18957,0,True,85.0,0.9444444444444444,0.0
19289,0,True,59.0,0.6555555555555556,0.0
19635,0,True,45.0,0.4945054945054945,0.0
19977,0,True,27.0,0.2967032967032967,0.0
20321,0,True,10.0,0.10989010989010989,0.0
20657,0,True,75.0,0.8241758241758241,0.0
20995,0,True,52.0,0.5714285714285714,0.0
21341,0,True,38.0,0.4175824175824176,0.0
21683,0,True,21.0,0.23076923076923078,0.0
22027,0,True,3.0,0.03333333333333333,0.0
22355,0,True,62.0,0.6888888888888889,0.0
22701,0,True,51.0,0.5730337078651685,0.0
23045,0,True,41.0,0.4606741573033708,0.0
23387,0,True,26.0,0.2857142857142857,0.0
23729,0,True,5.0,0.054945054945054944,0.0
24059,0,True,65.0,0.7222222222222222,0.0
24405,0,True,51.0,0.5730337078651685,0.0
24749,0,True,37.0,0.4111111111111111,0.0
25091,0,True,22.0,0.16296296296296298,0.0
25437,0,True,10.0,0.1111111111111111,0.0
25761,0,True,66.0,0.7333333333333333,0.0
26107,0,True,54.0,0.6,0.0
26455,0,True,41.0,0.45555555555555555,0.0
26797,0,True,23.0,0.25555555555555554,0.0
27139,0,True,6.0,0.06666666666666667,0.0
27467,0,True,65.0,0.7222222222222222,0.0
27813,0,True,52.0,0.5777777777777777,0.0
28159,0,True,38.0,0.4175824175824176,0.0
28501,0,True,18.0,0.1978021978021978,0.0
28845,0,True,1.0,0.01098901098901099,0.0
29173,0,True,59.0,0.6483516483516484,0.0
29519,0,True,44.0,0.4835164835164835,0.0
29865,0,True,29.0,0.31868131868131866,0.0
30207,0,True,7.0,0.07692307692307693,0.0
30535,0,True,63.0,0.6923076923076923,0.0
30881,0,True,48.0,0.5274725274725275,0.0
31229,0,True,35.0,0.38461538461538464,0.0
31569,0,True,13.0,0.14444444444444443,0.0
31911,0,True,85.0,0.9444444444444444,0.0
32243,0,True,55.0,0.6043956043956044,0.0
32589,0,True,41.0,0.45555555555555555,0.0
32931,0,True,25.0,0.2777777777777778,0.0
33275,0,True,8.0,0.08695652173913043,0.0
33605,0,True,65.0,0.7065217391304348,0.0
33951,0,True,47.0,0.5108695652173914,0.0
34295,0,True,28.0,0.3076923076923077,0.0
34637,0,True,12.0,0.13333333333333333,0.0
34979,0,True,87.0,0.9775280898876404,0.0
35307,0,True,60.0,0.6741573033707865,0.0
35653,0,True,49.0,0.5444444444444444,0.0
35999,0,True,37.0,0.4157303370786517,0.0
36341,0,True,21.0,0.23076923076923078,0.0
36685,0,True,5.0,0.05555555555555555,0.0
37013,0,True,63.0,0.7,0.0
37357,0,True,48.0,0.5333333333333333,0.0
37705,0,True,36.0,0.4,0.0
38045,0,True,16.0,0.17582417582417584,0.0
38387,0,True,86.0,0.9555555555555556,0.0
38717,0,True,58.0,0.6444444444444445,0.0
39065,0,True,48.0,0.5393258426966292,0.0
39409,0,True,34.0,0.37777777777777777,0.0
39751,0,True,19.0,0.2111111111111111,0.0
40095,0,True,5.0,0.05555555555555555,0.0
40417,0,True,59.0,0.6555555555555556,0.0
40765,0,True,50.0,0.5617977528089888,0.0
41111,0,True,40.0,0.4444444444444444,0.0
41457,0,True,26.0,0.2857142857142857,0.0
41799,0,True,3.0,0.03296703296703297,0.0
42123,0,True,55.0,0.6043956043956044,0.0
42473,0,True,45.0,0.5,0.0
42819,0,True,31.0,0.34065934065934067,0.0
43161,0,True,14.0,0.15555555555555556,0.0
43503,0,True,88.0,0.9777777777777777,0.0
43831,0,True,58.0,0.6373626373626373,0.0
44177,0,True,46.0,0.5111111111111111,0.0
44523,0,True,34.0,0.38202247191011235,0.0
44865,0,True,19.0,0.21348314606741572,0.0
45209,0,True,5.0,0.05555555555555555,0.0
45533,0,True,60.0,0.6666666666666666,0.0
45881,0,True,48.0,0.5274725274725275,0.0
46227,0,True,32.0,0.35555555555555557,0.0
46569,0,True,14.0,0.15384615384615385,0.0
46911,0,True,86.0,0.945054945054945,0.0
47241,0,True,54.0,0.5869565217391305,0.0
47589,0,True,40.0,0.43956043956043955,0.0
47931,0,True,20.0,0.21978021978021978,0.0
48277,0,True,6.0,0.06666666666666667,0.0
48599,0,True,59.0,0.6483516483516484,0.0
48949,0,True,45.0,0.4891304347826087,0.0
49297,0,True,29.0,0.31521739130434784,0.0
49639,0,True,8.0,0.08791208791208792,0.0
49961,0,True,60.0,0.6666666666666666,0.0
50311,0,True,49.0,0.5384615384615384,0.0
50659,0,True,33.0,0.3626373626373626,0.0
51003,0,True,13.0,0.14130434782608695,0.0
51335,0,True,73.0,0.7934782608695652,0.0
51677,0,True,50.0,0.5494505494505495,0.0
52023,0,True,35.0,0.3804347826086957,0.0
52365,0,True,14.0,0.15384615384615385,0.0
52705,0,True,83.0,0.9222222222222223,0.0
53037,0,True,53.0,0.5824175824175825,0.0
53387,0,True,39.0,0.41935483870967744,0.0
53729,0,True,11.0,0.11956521739130435,0.0
54053,0,True,60.0,0.6521739130434783,0.0
54405,0,True,47.0,0.5164835164835165,0.0
54751,0,True,30.0,0.3333333333333333,0.0
55093,0,True,13.0,0.14444444444444443,0.0
55433,0,True,84.0,0.9333333333333333,0.0
55763,0,True,54.0,0.5934065934065934,0.0
56113,0,True,39.0,0.42391304347826086,0.0
56455,0,True,18.0,0.1978021978021978,0.0
56799,0,True,1.0,0.011111111111111112,0.0
57125,0,True,58.0,0.6373626373626373,0.0
57473,0,True,45.0,0.5,0.0
57819,0,True,32.0,0.35555555555555557,0.0
58161,0,True,17.0,0.18888888888888888,0.0
58505,0,True,4.0,0.04395604395604396,0.0
58831,0,True,59.0,0.6413043478260869,0.0
59179,0,True,42.0,0.45652173913043476,0.0
59525,0,True,21.0,0.2916666666666667,0.0
59865,0,True,88.0,0.967032967032967,
