position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
695,0,True,38.0,0.5,0.0
849,0,True,39.0,0.5131578947368421,0.0
1157,0,True,42.0,0.5454545454545454,0.0
1916,0,True,38.0,0.5,0.0
2074,0,True,43.0,0.5657894736842105,0.0
2461,0,True,50.0,0.6493506493506493,0.0
3369,0,True,38.0,0.4935064935064935,0.0
3705,0,True,66.0,0.8461538461538461,0.0
4296,0,True,39.0,0.5131578947368421,0.0
4597,0,True,33.0,0.4342105263157895,0.0
4757,0,True,41.0,0.5324675324675324,0.0
4931,0,True,62.0,0.8051948051948052,0.0
5589,0,True,33.0,0.44,0.0
5741,0,True,34.0,0.4473684210526316,0.0
5897,112,False,38.0,0.5,0.582089552238806
6009,0,True,74.0,0.9736842105263158,0.0
6969,0,True,41.0,0.5324675324675324,0.0
7121,0,True,39.0,0.5064935064935064,0.0
7279,0,True,43.0,0.5584415584415584,0.0
7430,115,False,40.0,0.5194805194805194,0.5676691729323309
7545,0,True,1.0,0.01282051282051282,0.0
8349,0,True,38.0,0.5,0.0
8763,0,True,70.0,0.9090909090909091,0.0
9574,0,True,39.0,0.52,0.0
9729,0,True,43.0,0.5657894736842105,0.0
10049,0,True,60.0,0.7792207792207793,0.0
10949,0,True,40.0,0.5194805194805194,0.0
11185,0,True,44.0,0.5641025641025641,0.0
11797,0,True,36.0,0.4675324675324675,0.0
12185,0,True,39.0,0.5,0.0
13023,0,True,33.0,0.42857142857142855,0.0
13181,0,True,38.0,0.4935064935064935,0.0
13447,0,True,73.0,0.948051948051948,0.0
14487,0,True,38.0,0.5,0.0
14807,0,True,55.0,0.7236842105263158,0.0
15391,0,True,30.0,0.39473684210526316,0.0
15624,0,True,35.0,0.4605263157894737,0.0
15937,0,True,42.0,0.5526315789473685,0.0
16775,0,True,33.0,0.4230769230769231,0.0
17017,0,True,40.0,0.5128205128205128,0.0
17169,0,True,37.0,0.47435897435897434,0.0
17379,0,True,14.0,0.1794871794871795,0.0
18091,0,True,35.0,0.4605263157894737,0.0
18293,0,True,9.0,0.11842105263157894,0.0
18541,0,True,27.0,0.35064935064935066,0.0
19471,0,True,37.0,0.4805194805194805,0.0
19622,0,True,35.0,0.4605263157894737,0.0
19777,0,True,38.0,0.5,0.0
19929,0,True,38.0,0.5066666666666667,0.0
20161,0,True,42.0,0.5526315789473685,0.0
20347,0,True,76.0,0.987012987012987,0.0
21233,0,True,38.0,0.4810126582278481,0.0
21542,0,True,39.0,0.5131578947368421,0.0
21683,0,True,29.0,0.3815789473684211,0.0
22457,0,True,40.0,0.5263157894736842,0.0
22610,0,True,40.0,0.5194805194805194,0.0
22751,0,True,26.0,0.33766233766233766,0.0
23651,0,True,7.0,0.09090909090909091,0.0
24705,0,True,75.0,0.9868421052631579,0.0
25337,0,True,21.0,0.2727272727272727,0.0
25661,0,True,39.0,0.5064935064935064,0.0
25809,118,False,34.0,0.44155844155844154,0.556390977443609
25927,0,True,75.0,0.974025974025974,0.0
26801,0,True,30.0,0.39473684210526316,0.0
26962,0,True,38.0,0.4935064935064935,0.0
27325,0,True,17.0,0.21794871794871795,0.0
28113,0,True,37.0,0.47435897435897434,0.0
28425,0,True,38.0,0.5066666666666667,0.0
28537,112,False,1.0,0.0136986301369863,0.49777777777777776
28650,0,True,41.0,0.5540540540540541,0.0
28833,0,True,2.0,0.02666666666666667,0.0
29691,0,True,35.0,0.4605263157894737,0.0
29983,0,True,22.0,0.2857142857142857,0.0
30607,0,True,35.0,0.45454545454545453,0.0
30761,0,True,36.0,0.4675324675324675,0.0
31073,0,True,41.0,0.5324675324675324,0.0
31311,0,True,48.0,0.6153846153846154,0.0
32145,0,True,34.0,0.44155844155844154,0.0
32371,0,True,29.0,0.38666666666666666,0.0
32951,0,True,18.0,0.24,0.0
33191,0,True,34.0,0.4594594594594595,0.0
33331,0,True,25.0,0.3333333333333333,0.0
33925,0,True,18.0,0.24,0.0
34167,0,True,35.0,0.4666666666666667,0.0
34441,0,True,7.0,0.09210526315789473,0.0
35313,0,True,37.0,0.4805194805194805,0.0
35627,0,True,43.0,0.5584415584415584,0.0
36389,0,True,39.0,0.5131578947368421,0.0
36777,0,True,44.0,0.5714285714285714,0.0
36927,128,False,40.0,0.5194805194805194,0.539568345323741
37055,0,True,14.0,0.18181818181818182,0.0
37741,336,False,7.0,0.09090909090909091,0.6712328767123288
38077,0,True,36.0,0.47368421052631576,0.0
38385,0,True,38.0,0.4935064935064935,0.0
38541,126,False,40.0,0.5263157894736842,0.5531914893617021
38667,0,True,13.0,0.16883116883116883,0.0
39687,0,True,35.0,0.4605263157894737,0.0
40145,0,True,40.0,0.5263157894736842,0.0
40347,0,True,14.0,0.18421052631578946,0.0
41205,0,True,35.0,0.4605263157894737,0.0
41489,0,True,15.0,0.19480519480519481,0.0
42196,0,True,34.0,0.44155844155844154,0.0
42329,0,True,12.0,0.15584415584415584,0.0
42513,0,True,42.0,0.5454545454545454,0.0
42787,0,True,10.0,0.12987012987012986,0.0
43657,0,True,39.0,0.5064935064935064,0.0
43811,0,True,40.0,0.5194805194805194,0.0
44069,0,True,69.0,0.8961038961038961,0.0
44726,0,True,39.0,0.5131578947368421,0.0
44877,0,True,39.0,0.5131578947368421,0.0
45031,134,False,42.0,0.5526315789473685,0.5347222222222222
45165,0,True,24.0,0.3157894736842105,0.0
45845,0,True,14.0,0.1794871794871795,0.0
45995,0,True,8.0,0.10256410256410256,0.0
46097,0,True,32.0,0.41025641025641024,0.0
46309,0,True,8.0,0.1038961038961039,0.0
46493,0,True,37.0,0.4805194805194805,0.0
46692,0,True,5.0,0.06493506493506493,0.0
46847,0,True,5.0,0.06493506493506493,0.0
47496,0,True,37.0,0.47435897435897434,0.0
47806,0,True,38.0,0.4935064935064935,0.0
