position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
473,0,True,20.0,0.19047619047619047,0.0
893,0,True,25.0,0.2403846153846154,0.0
1225,0,True,41.0,0.41414141414141414,0.0
1617,0,True,38.0,0.4,0.0
2103,0,True,30.0,0.297029702970297,0.0
2463,0,True,86.0,0.8958333333333334,0.0
2817,0,True,41.0,0.40594059405940597,0.0
3210,0,True,25.0,0.24752475247524752,0.0
3325,115,False,39.0,0.38235294117647056,0.23711340206185566
3695,0,True,7.0,0.06862745098039216,0.0
4121,0,True,32.0,0.32,0.0
4529,0,True,34.0,0.3300970873786408,0.0
4929,0,True,22.0,0.20952380952380953,0.0
5326,0,True,7.0,0.06862745098039216,0.0
5517,191,False,96.0,0.9320388349514563,0.4515366430260047
5749,0,True,19.0,0.18095238095238095,0.0
6049,0,True,8.0,0.0761904761904762,0.0
6216,0,True,70.0,0.6862745098039216,0.0
6582,0,True,31.0,0.3069306930693069,0.0
6977,0,True,16.0,0.1568627450980392,0.0
7394,0,True,25.0,0.24271844660194175,0.0
7795,0,True,11.0,0.102803738317757,0.0
7982,187,False,91.0,0.8348623853211009,0.46633416458852867
8196,0,True,89.0,0.8640776699029126,0.0
8612,0,True,87.0,0.8877551020408163,0.0
9027,0,True,5.0,0.049019607843137254,0.0
9413,0,True,82.0,0.8282828282828283,0.0
9837,0,True,92.0,0.9108910891089109,0.0
10255,0,True,89.0,0.89,0.0
10463,208,False,91.0,0.8425925925925926,0.48372093023255813
10685,0,True,2.0,0.019417475728155338,0.0
11125,0,True,34.0,0.3434343434343434,0.0
11492,0,True,6.0,0.06,0.0
11874,0,True,86.0,0.8865979381443299,0.0
12285,0,True,82.0,0.8118811881188119,0.0
12549,0,True,42.0,0.42424242424242425,0.0
12949,0,True,41.0,0.41,0.0
13421,0,True,12.0,0.11764705882352941,0.0
13693,0,True,80.0,0.8163265306122449,0.0
14055,0,True,34.0,0.3269230769230769,0.0
14433,0,True,97.0,0.9603960396039604,0.0
14833,0,True,80.0,0.7843137254901961,0.0
15251,0,True,80.0,0.7692307692307693,0.0
15675,0,True,89.0,0.9081632653061225,0.0
16116,0,True,26.0,0.2549019607843137,0.0
16499,0,True,1.0,0.009615384615384616,0.0
16855,0,True,42.0,0.4117647058823529,0.0
17274,0,True,42.0,0.4158415841584158,0.0
17685,0,True,38.0,0.36893203883495146,0.0
18087,0,True,36.0,0.36,0.0
18435,0,True,83.0,0.8383838383838383,0.0
18859,0,True,97.0,0.97,0.0
19279,0,True,3.0,0.02857142857142857,0.0
19679,0,True,88.0,0.8979591836734694,0.0
20087,0,True,93.0,0.9393939393939394,0.0
20431,0,True,28.0,0.2616822429906542,0.0
20825,0,True,8.0,0.08080808080808081,0.0
21155,0,True,39.0,0.3979591836734694,0.0
21539,0,True,14.0,0.13592233009708737,0.0
21973,0,True,35.0,0.330188679245283,0.0
22371,0,True,106.0,0.9906542056074766,0.0
22745,0,True,41.0,0.3904761904761905,0.0
23163,0,True,37.0,0.3523809523809524,0.0
23595,0,True,46.0,0.45544554455445546,0.0
23990,0,True,27.0,0.2647058823529412,0.0
24397,0,True,27.0,0.2647058823529412,0.0
24817,0,True,35.0,0.33980582524271846,0.0
25129,0,True,41.0,0.422680412371134,0.0
25513,0,True,32.0,0.32323232323232326,0.0
25995,0,True,3.0,0.028846153846153848,0.0
26397,0,True,92.0,0.9019607843137255,0.0
26769,0,True,42.0,0.3888888888888889,0.0
27147,0,True,2.0,0.019417475728155338,0.0
27569,0,True,13.0,0.12745098039215685,0.0
27969,0,True,100.0,0.9900990099009901,0.0
28329,0,True,45.0,0.45,0.0
28709,0,True,21.0,0.20588235294117646,0.0
29123,0,True,26.0,0.2524271844660194,0.0
29531,0,True,23.0,0.22549019607843138,0.0
29945,0,True,23.0,0.21904761904761905,0.0
30377,0,True,40.0,0.39603960396039606,0.0
30751,0,True,9.0,0.08823529411764706,0.0
31093,0,True,45.0,0.4639175257731959,0.0
31519,0,True,72.0,0.7346938775510204,0.0
31991,0,True,35.0,0.33653846153846156,0.0
32393,0,True,14.0,0.1320754716981132,0.0
32791,0,True,93.0,0.9207920792079208,0.0
33122,104,False,0.0,0.0,0.7609195402298851
33226,0,True,1.0,0.009615384615384616,0.0
33585,0,True,38.0,0.3619047619047619,0.0
33985,0,True,15.0,0.14018691588785046,0.0
34317,0,True,28.0,0.26666666666666666,0.0
34641,0,True,39.0,0.375,0.0
35056,0,True,33.0,0.33,0.0
35457,0,True,38.0,0.3917525773195876,0.0
35912,0,True,86.0,0.86,0.0
36327,0,True,87.0,0.8787878787878788,0.0
36537,210,False,92.0,0.8598130841121495,0.49645390070921985
36750,0,True,92.0,0.92,0.0
37185,0,True,10.0,0.0970873786407767,0.0
37631,0,True,40.0,0.3883495145631068,0.0
38097,0,True,88.0,0.8979591836734694,0.0
38305,208,False,95.0,0.9223300970873787,0.4792626728110599
38531,0,True,14.0,0.13333333333333333,0.0
38935,0,True,5.0,0.04854368932038835,0.0
39125,190,False,92.0,0.8761904761904762,0.43577981651376146
39371,0,True,27.0,0.2571428571428571,0.0
39797,0,True,34.0,0.3333333333333333,0.0
40207,0,True,32.0,0.3106796116504854,0.0
40612,0,True,24.0,0.24,0.0
41025,0,True,34.0,0.3434343434343434,0.0
41479,0,True,89.0,0.9368421052631579,0.0
41835,0,True,43.0,0.43,0.0
42236,0,True,41.0,0.41836734693877553,0.0
42725,0,True,29.0,0.28431372549019607,0.0
43140,0,True,37.0,0.36633663366336633,0.0
43547,0,True,39.0,0.38613861386138615,0.0
43987,0,True,72.0,0.7422680412371134,0.0
44359,0,True,46.0,0.46938775510204084,0.0
44741,0,True,32.0,0.32653061224489793,0.0
45149,0,True,39.0,0.39,0.0
45567,0,True,43.0,0.43,0.0
45761,0,True,33.0,0.32673267326732675,0.0
46171,0,True,40.0,0.39603960396039606,0.0
46568,0,True,31.0,0.30097087378640774,0.0
47019,0,True,75.0,0.78125,0.0
47365,0,True,30.0,0.30612244897959184,0.0
47767,0,True,40.0,0.41237113402061853,0.0
48209,0,True,85.0,0.8762886597938144,0.0
48565,0,True,41.0,0.422680412371134,0.0
49049,0,True,26.0,0.25742574257425743,0.0
49463,0,True,31.0,0.2980769230769231,0.0
49866,0,True,15.0,0.1388888888888889,0.0
50286,0,True,13.0,0.12149532710280374,0.0
