position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
129,0,True,41.0,0.41414141414141414,0.0
585,0,True,4.0,0.04040404040404041,0.0
1009,0,True,34.0,0.3434343434343434,0.0
1557,0,True,93.0,0.9393939393939394,0.0
1877,320,False,22.0,0.21568627450980393,0.4644412191582003
2246,0,True,20.0,0.17094017094017094,0.0
2797,0,True,78.0,0.6724137931034483,0.0
3375,0,True,87.0,0.9775280898876404,0.0
3929,0,True,40.0,0.41237113402061853,0.0
4458,0,True,80.0,0.8333333333333334,0.0
4939,0,True,30.0,0.40540540540540543,0.0
5493,0,True,62.0,0.8157894736842105,0.0
5983,0,True,163.0,0.7912621359223301,0.0
6307,240,False,113.0,0.8625954198473282,0.574468085106383
6547,0,True,73.0,0.4899328859060403,0.0
7101,0,True,31.0,0.40789473684210525,0.0
7721,0,True,54.0,0.7297297297297297,0.0
8346,0,True,9.0,0.12162162162162163,0.0
9065,0,True,58.0,0.7631578947368421,0.0
9658,0,True,54.0,0.72,0.0
9975,0,True,72.0,0.9473684210526315,0.0
10125,0,True,72.0,0.96,0.0
10412,0,True,60.0,0.6451612903225806,0.0
10879,0,True,59.0,0.45038167938931295,0.0
11530,0,True,110.0,0.8333333333333334,0.0
12019,0,True,16.0,0.10596026490066225,0.0
12519,0,True,64.0,0.6736842105263158,0.0
13129,0,True,69.0,0.7263157894736842,0.0
13646,0,True,112.0,0.8421052631578947,0.0
14141,0,True,74.0,0.9736842105263158,0.0
14651,0,True,50.0,0.6493506493506493,0.0
15173,0,True,116.0,0.8854961832061069,0.0
15691,0,True,55.0,0.36666666666666664,0.0
16022,0,True,14.0,0.17073170731707318,0.0
16466,0,True,26.0,0.28888888888888886,0.0
16953,0,True,39.0,0.42857142857142855,0.0
17397,0,True,19.0,0.25,0.0
17922,0,True,92.0,0.9787234042553191,0.0
18598,0,True,75.0,0.9259259259259259,0.0
19114,0,True,60.0,0.7894736842105263,0.0
19594,0,True,17.0,0.18478260869565216,0.0
20089,0,True,40.0,0.625,0.0
20655,0,True,15.0,0.1744186046511628,0.0
21220,0,True,38.0,0.4418604651162791,0.0
21693,0,True,72.0,0.7578947368421053,0.0
22225,0,True,46.0,0.7076923076923077,0.0
22771,0,True,19.0,0.2261904761904762,0.0
23359,0,True,35.0,0.5555555555555556,0.0
23910,0,True,91.0,0.9479166666666666,0.0
24455,0,True,86.0,0.8269230769230769,0.0
24921,0,True,44.0,0.4444444444444444,0.0
25511,0,True,42.0,0.5833333333333334,0.0
26037,0,True,111.0,0.6646706586826348,0.0
26312,275,False,55.0,0.55,0.4560530679933665
26640,0,True,32.0,0.36363636363636365,0.0
27127,0,True,85.0,0.9239130434782609,0.0
27410,267,False,123.0,0.7365269461077845,0.5145454545454545
27677,0,True,30.0,0.26785714285714285,0.0
28183,0,True,9.0,0.0989010989010989,0.0
28712,0,True,88.0,0.9777777777777777,0.0
29289,0,True,28.0,0.3076923076923077,0.0
29852,0,True,40.0,0.43010752688172044,0.0
30317,0,True,43.0,0.46236559139784944,0.0
30827,0,True,87.0,0.9354838709677419,0.0
31147,320,False,33.0,0.3548387096774194,0.4968944099378882
31471,0,True,76.0,0.8085106382978723,0.0
31987,0,True,28.0,0.2978723404255319,0.0
32455,0,True,27.0,0.2872340425531915,0.0
32972,0,True,75.0,0.7978723404255319,0.0
33472,0,True,12.0,0.12631578947368421,0.0
34025,0,True,93.0,0.9789473684210527,0.0
34527,0,True,28.0,0.2916666666666667,0.0
34906,0,True,26.0,0.2708333333333333,0.0
35529,0,True,78.0,0.8041237113402062,0.0
36207,0,True,22.0,0.2619047619047619,0.0
36725,0,True,83.0,0.8736842105263158,0.0
37199,0,True,85.0,0.9139784946236559,0.0
37475,0,True,74.0,0.7956989247311828,0.0
37813,0,True,77.0,0.8555555555555555,0.0
38289,0,True,90.0,0.9473684210526315,0.0
38755,0,True,84.0,0.875,0.0
39263,0,True,25.0,0.26595744680851063,0.0
39787,0,True,77.0,0.7857142857142857,0.0
40363,0,True,0.0,0.0,0.0
40641,100,False,31.0,0.3263157894736842,0.7354497354497355
40741,0,True,36.0,0.37894736842105264,0.0
41223,0,True,96.0,0.9896907216494846,0.0
41737,0,True,41.0,0.43617021276595747,0.0
42338,0,True,29.0,0.3118279569892473,0.0
42861,0,True,39.0,0.4105263157894737,0.0
43392,0,True,30.0,0.2608695652173913,0.0
43945,0,True,77.0,0.8105263157894737,0.0
44423,0,True,56.0,0.7671232876712328,0.0
44878,0,True,86.0,0.7226890756302521,0.0
45329,0,True,80.0,0.963855421686747,0.0
45825,0,True,85.0,0.9550561797752809,0.0
46381,0,True,73.0,0.6697247706422018,0.0
46944,0,True,30.0,0.2857142857142857,0.0
47524,0,True,113.0,0.773972602739726,0.0
48023,0,True,87.0,0.5087719298245614,0.0
48649,0,True,169.0,0.9825581395348837,0.0
49189,0,True,90.0,0.8333333333333334,0.0
49693,0,True,73.0,0.8795180722891566,0.0
50127,0,True,88.0,0.88,0.0
50601,0,True,19.0,0.2235294117647059,0.0
51151,0,True,41.0,0.5061728395061729,0.0
51534,0,True,42.0,0.4158415841584158,0.0
52012,0,True,2.0,0.022727272727272728,0.0
52511,0,True,42.0,0.5121951219512195,0.0
53066,0,True,80.0,0.9876543209876543,0.0
53593,0,True,8.0,0.0851063829787234,0.0
54203,0,True,89.0,0.9468085106382979,0.0
54761,0,True,81.0,0.8617021276595744,0.0
55367,0,True,28.0,0.29473684210526313,0.0
55655,288,False,32.0,0.3368421052631579,0.4235294117647059
56047,0,True,78.0,0.9629629629629629,0.0
56633,0,True,17.0,0.1827956989247312,0.0
57221,0,True,39.0,0.4105263157894737,0.0
57587,0,True,27.0,0.28421052631578947,0.0
58067,0,True,28.0,0.2978723404255319,0.0
58673,0,True,20.0,0.2,0.0
59047,0,True,15.0,0.15625,0.0
59148,101,False,20.0,0.21052631578947367,0.15658914728682172
59692,0,True,90.0,0.9473684210526315,
