position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
163,0,True,37.0,0.3274336283185841,0.0
277,114,False,38.0,0.336283185840708,0.3333333333333333
505,0,True,41.0,0.36283185840707965,0.0
614,109,False,37.0,0.3274336283185841,0.31871345029239767
731,116,False,41.0,0.36936936936936937,0.6608187134502924
847,0,True,46.0,0.40707964601769914,0.0
951,104,False,37.0,0.3274336283185841,0.23582766439909297
1069,219,False,42.0,0.375,0.5034013605442177
1288,0,True,38.0,0.3333333333333333,0.0
1400,112,False,36.0,0.32142857142857145,0.3284457478005865
1517,112,False,41.0,0.36283185840707965,0.6715542521994134
1629,0,True,40.0,0.35398230088495575,0.0
1740,111,False,38.0,0.336283185840708,0.24666666666666667
1853,224,False,38.0,0.3392857142857143,0.49777777777777776
2079,0,True,39.0,0.3482142857142857,0.0
2188,109,False,36.0,0.3185840707964602,0.3215339233038348
2302,116,False,37.0,0.33035714285714285,0.6578171091445427
2418,0,True,41.0,0.36607142857142855,0.0
2523,105,False,34.0,0.3008849557522124,0.23595505617977527
2641,222,False,39.0,0.3482142857142857,0.501123595505618
2863,0,True,39.0,0.34210526315789475,0.0
2975,112,False,37.0,0.3274336283185841,0.33136094674556216
3201,0,True,40.0,0.3508771929824561,0.0
3313,112,False,38.0,0.336283185840708,0.25112107623318386
3421,220,False,33.0,0.3,0.49327354260089684
3647,0,True,36.0,0.3185840707964602,0.0
3761,114,False,37.0,0.33636363636363636,0.3392857142857143
3983,0,True,37.0,0.3274336283185841,0.0
4097,114,False,38.0,0.34545454545454546,0.28217821782178215
4206,181,False,37.0,0.33035714285714285,0.551980198019802
4387,0,True,106.0,0.9636363636363636,0.0
4541,154,False,39.0,0.3482142857142857,0.402088772845953
4770,0,True,46.0,0.4144144144144144,0.0
4985,215,False,38.0,0.34234234234234234,0.49653579676674364
5203,0,True,36.0,0.3185840707964602,0.0
5317,114,False,37.0,0.33035714285714285,0.252212389380531
5429,226,False,37.0,0.3394495412844037,0.5
5655,0,True,42.0,0.375,0.0
5765,110,False,40.0,0.36036036036036034,0.3353658536585366
5983,0,True,35.0,0.30973451327433627,0.0
6099,0,True,38.0,0.34234234234234234,0.0
6211,112,False,39.0,0.34513274336283184,0.49122807017543857
6327,0,True,42.0,0.375,0.0
6431,104,False,34.0,0.3008849557522124,0.23162583518930957
6547,220,False,37.0,0.3274336283185841,0.48997772828507796
6776,0,True,40.0,0.35398230088495575,0.0
6887,111,False,38.0,0.3333333333333333,0.24666666666666667
7003,223,False,40.0,0.35714285714285715,0.5044444444444445
7115,111,False,40.0,0.3508771929824561,0.7533333333333333
7226,0,True,37.0,0.3274336283185841,0.0
7339,113,False,37.0,0.3274336283185841,0.3313782991202346
7457,110,False,42.0,0.3783783783783784,0.6774193548387096
7567,0,True,41.0,0.3565217391304348,0.0
7679,112,False,38.0,0.336283185840708,0.24888888888888888
7790,223,False,36.0,0.32432432432432434,0.4955555555555556
7909,108,False,44.0,0.3893805309734513,0.76
8017,0,True,39.0,0.34513274336283184,0.0
8129,112,False,38.0,0.3392857142857143,0.32941176470588235
8242,115,False,39.0,0.3482142857142857,0.6617647058823529
8357,0,True,42.0,0.37168141592920356,0.0
8465,0,True,37.0,0.3274336283185841,0.0
8579,114,False,38.0,0.336283185840708,0.33727810650887574
8803,0,True,37.0,0.3274336283185841,0.0
8917,114,False,38.0,0.336283185840708,0.252212389380531
9029,226,False,37.0,0.3333333333333333,0.5
9255,0,True,39.0,0.34210526315789475,0.0
9368,113,False,38.0,0.34234234234234234,0.3383233532934132
9589,0,True,36.0,0.3185840707964602,0.0
9703,114,False,37.0,0.33035714285714285,0.252212389380531
9817,224,False,39.0,0.3482142857142857,0.504424778761062
10041,0,True,39.0,0.3482142857142857,0.0
10153,112,False,39.0,0.3482142857142857,0.33532934131736525
10375,0,True,37.0,0.33035714285714285,0.0
10487,112,False,37.0,0.33035714285714285,0.3236994219653179
10599,122,False,37.0,0.33035714285714285,0.6473988439306358
10721,0,True,47.0,0.41964285714285715,0.0
10823,102,False,37.0,0.33035714285714285,0.23234624145785876
10936,215,False,38.0,0.34234234234234234,0.489749430523918
