position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
457,0,True,55.0,0.8208955223880597,0.0
897,0,True,32.0,0.47761194029850745,0.0
1305,0,True,42.0,0.6268656716417911,0.0
1723,0,True,63.0,0.9402985074626866,0.0
2151,0,True,28.0,0.417910447761194,0.0
2545,0,True,24.0,0.3582089552238806,0.0
2943,0,True,25.0,0.373134328358209,0.0
3333,0,True,18.0,0.26865671641791045,0.0
3761,0,True,51.0,0.7727272727272727,0.0
4205,0,True,34.0,0.5074626865671642,0.0
4601,0,True,34.0,0.5074626865671642,0.0
5039,0,True,10.0,0.14925373134328357,0.0
5307,0,True,15.0,0.22727272727272727,0.0
5663,0,True,42.0,0.6363636363636364,0.0
6115,0,True,35.0,0.5223880597014925,0.0
6571,0,True,31.0,0.4696969696969697,0.0
7039,0,True,40.0,0.5970149253731343,0.0
7451,0,True,56.0,0.8484848484848485,0.0
7851,0,True,61.0,0.9104477611940298,0.0
8257,0,True,4.0,0.06060606060606061,0.0
8657,0,True,8.0,0.11940298507462686,0.0
9101,0,True,56.0,0.835820895522388,0.0
9557,0,True,49.0,0.7313432835820896,0.0
9889,0,True,51.0,0.7727272727272727,0.0
10133,0,True,31.0,0.4696969696969697,0.0
10491,0,True,59.0,0.9076923076923077,0.0
10953,0,True,63.0,0.9545454545454546,0.0
11373,0,True,26.0,0.3939393939393939,0.0
11853,0,True,48.0,0.7272727272727273,0.0
12273,0,True,9.0,0.13636363636363635,0.0
12675,0,True,17.0,0.2537313432835821,0.0
13063,0,True,11.0,0.16666666666666666,0.0
13445,0,True,0.0,0.0,0.0
13851,0,True,12.0,0.18181818181818182,0.0
14285,0,True,52.0,0.7878787878787878,0.0
14705,0,True,13.0,0.19402985074626866,0.0
15121,0,True,35.0,0.5223880597014925,0.0
15341,212,False,57.0,0.8769230769230769,0.5092592592592593
15553,0,True,8.0,0.12121212121212122,0.0
15947,0,True,9.0,0.13636363636363635,0.0
16337,0,True,6.0,0.09090909090909091,0.0
16533,196,False,6.0,0.09230769230769231,0.44954128440366975
16773,0,True,50.0,0.746268656716418,0.0
17187,0,True,5.0,0.07575757575757576,0.0
17585,0,True,11.0,0.16666666666666666,0.0
17983,0,True,17.0,0.25757575757575757,0.0
18365,0,True,7.0,0.10606060606060606,0.0
18555,190,False,0.0,0.0,0.4337899543378995
18803,0,True,52.0,0.7878787878787878,0.0
19023,220,False,10.0,0.15384615384615385,0.48672566371681414
19255,0,True,46.0,0.696969696969697,0.0
19629,0,True,28.0,0.42424242424242425,0.0
