position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
293,0,True,19.0,0.20212765957446807,0.0
760,0,True,21.0,0.23333333333333334,0.0
1096,0,True,84.0,0.9438202247191011,0.0
1477,0,True,31.0,0.38271604938271603,0.0
2083,0,True,53.0,0.6235294117647059,0.0
2436,0,True,69.0,0.7666666666666667,0.0
2717,0,True,79.0,0.8977272727272727,0.0
2952,0,True,49.0,0.5568181818181818,0.0
3343,0,True,82.0,0.9213483146067416,0.0
3731,0,True,16.0,0.17777777777777778,0.0
4132,0,True,52.0,0.5842696629213483,0.0
4517,0,True,76.0,0.8735632183908046,0.0
4908,0,True,16.0,0.17777777777777778,0.0
5347,0,True,86.0,0.9662921348314607,0.0
5759,0,True,41.0,0.45555555555555555,0.0
6233,0,True,48.0,0.5274725274725275,0.0
6687,0,True,43.0,0.48863636363636365,0.0
7150,0,True,44.0,0.46808510638297873,0.0
7555,0,True,69.0,0.7340425531914894,0.0
7828,0,True,58.0,0.6170212765957447,0.0
8209,0,True,56.0,0.6021505376344086,0.0
8476,241,False,38.0,0.4,0.5255905511811023
8717,0,True,88.0,0.9565217391304348,0.0
9053,0,True,46.0,0.4842105263157895,0.0
9234,181,False,38.0,0.3917525773195876,0.3678861788617886
9329,216,False,36.0,0.3673469387755102,0.5609756097560976
9545,0,True,60.0,0.6451612903225806,0.0
9879,0,True,19.0,0.20212765957446807,0.0
10087,208,False,36.0,0.3711340206185567,0.4581497797356828
10333,0,True,87.0,0.925531914893617,0.0
10717,0,True,88.0,0.9565217391304348,0.0
11141,0,True,65.0,0.7471264367816092,0.0
11298,0,True,46.0,0.5111111111111111,0.0
11557,108,False,40.0,0.46511627906976744,0.7057220708446866
11665,0,True,62.0,0.7045454545454546,0.0
11857,0,True,80.0,0.9523809523809523,0.0
12081,184,False,53.0,0.6162790697674418,0.5490196078431373
12265,0,True,66.0,0.7764705882352941,0.0
12585,0,True,33.0,0.3707865168539326,0.0
12725,140,False,84.0,0.9655172413793104,0.39106145251396646
12943,0,True,42.0,0.4666666666666667,0.0
13162,0,True,6.0,0.075,0.0
13387,0,True,71.0,0.8875,0.0
13918,0,True,93.0,0.9893617021276596,0.0
14147,203,False,36.0,0.36363636363636365,0.5300925925925926
14350,0,True,45.0,0.4891304347826087,0.0
14685,0,True,16.0,0.17777777777777778,0.0
15120,0,True,85.0,0.9550561797752809,0.0
15382,0,True,76.0,0.8539325842696629,0.0
15696,0,True,27.0,0.29347826086956524,0.0
16048,0,True,13.0,0.13,0.0
16389,0,True,72.0,0.8181818181818182,0.0
16711,0,True,37.0,0.3978494623655914,0.0
17050,0,True,89.0,0.9368421052631579,0.0
17517,0,True,75.0,0.8152173913043478,0.0
17751,0,True,30.0,0.32608695652173914,0.0
17935,0,True,31.0,0.34065934065934067,0.0
18389,0,True,14.0,0.14893617021276595,0.0
18845,0,True,87.0,0.9456521739130435,0.0
19253,0,True,22.0,0.23157894736842105,0.0
19729,0,True,15.0,0.1595744680851064,0.0
20085,0,True,85.0,0.9239130434782609,0.0
20480,0,True,10.0,0.10752688172043011,0.0
20959,0,True,21.0,0.22580645161290322,0.0
21385,0,True,74.0,0.8131868131868132,0.0
21763,0,True,82.0,0.8913043478260869,0.0
22144,0,True,90.0,0.9574468085106383,0.0
22525,0,True,91.0,0.9680851063829787,0.0
22893,0,True,76.0,0.8085106382978723,0.0
23271,0,True,70.0,0.7368421052631579,0.0
23472,0,True,79.0,0.8061224489795918,0.0
23669,0,True,80.0,0.8333333333333334,0.0
23859,187,False,77.0,0.7777777777777778,0.5039787798408488
24046,0,True,67.0,0.7127659574468085,0.0
24243,197,False,75.0,0.7894736842105263,0.46904761904761905
24466,0,True,17.0,0.18478260869565216,0.0
24955,0,True,36.0,0.3829787234042553,0.0
25399,0,True,4.0,0.043010752688172046,0.0
25819,0,True,46.0,0.48936170212765956,0.0
26251,0,True,8.0,0.08602150537634409,0.0
26695,0,True,78.0,0.8571428571428571,0.0
27119,0,True,38.0,0.4222222222222222,0.0
27575,0,True,39.0,0.43333333333333335,0.0
27943,0,True,36.0,0.3870967741935484,0.0
28385,0,True,10.0,0.10869565217391304,0.0
28820,0,True,75.0,0.8152173913043478,0.0
29243,0,True,36.0,0.4,0.0
29673,0,True,5.0,0.05434782608695652,0.0
30163,0,True,34.0,0.37362637362637363,0.0
30659,0,True,65.0,0.7065217391304348,0.0
31121,0,True,67.0,0.7444444444444445,0.0
31587,0,True,77.0,0.8461538461538461,0.0
32015,0,True,42.0,0.45652173913043476,0.0
32469,0,True,33.0,0.35106382978723405,0.0
32913,0,True,3.0,0.03225806451612903,0.0
33324,0,True,44.0,0.4888888888888889,0.0
33730,0,True,88.0,0.9777777777777777,0.0
34095,0,True,88.0,0.967032967032967,0.0
34456,0,True,83.0,0.9120879120879121,0.0
34839,0,True,5.0,0.05319148936170213,0.0
35291,0,True,81.0,0.8804347826086957,0.0
35717,0,True,45.0,0.4945054945054945,0.0
36176,0,True,41.0,0.44086021505376344,0.0
36680,0,True,73.0,0.7934782608695652,0.0
37177,0,True,8.0,0.08695652173913043,0.0
37657,0,True,28.0,0.3111111111111111,0.0
38083,0,True,84.0,0.9130434782608695,0.0
38507,0,True,44.0,0.4888888888888889,0.0
38972,0,True,45.0,0.4891304347826087,0.0
39417,0,True,24.0,0.26373626373626374,0.0
39871,0,True,17.0,0.1827956989247312,0.0
40333,0,True,13.0,0.13978494623655913,0.0
40773,0,True,79.0,0.8681318681318682,0.0
41205,0,True,50.0,0.5494505494505495,0.0
41666,0,True,47.0,0.5222222222222223,0.0
42115,0,True,44.0,0.5,0.0
42550,0,True,29.0,0.31868131868131866,0.0
43020,0,True,34.0,0.3695652173913043,0.0
43449,0,True,6.0,0.06818181818181818,0.0
43919,0,True,31.0,0.3522727272727273,0.0
44383,0,True,52.0,0.6046511627906976,0.0
44813,0,True,42.0,0.4772727272727273,0.0
45208,0,True,80.0,0.9090909090909091,0.0
45610,0,True,36.0,0.41379310344827586,0.0
46027,0,True,11.0,0.125,0.0
46445,0,True,70.0,0.7954545454545454,0.0
46863,0,True,40.0,0.43956043956043955,0.0
47283,0,True,3.0,0.03333333333333333,0.0
47743,0,True,89.0,0.978021978021978,0.0
48201,0,True,87.0,0.9560439560439561,0.0
48706,0,True,37.0,0.4065934065934066,0.0
49179,0,True,50.0,0.5494505494505495,0.0
49627,0,True,35.0,0.38461538461538464,0.0
50092,0,True,38.0,0.4175824175824176,0.0
50509,0,True,89.0,0.9888888888888889,0.0
50926,0,True,54.0,0.6,0.0
51371,0,True,44.0,0.4943820224719101,0.0
