position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
82,419,False,43.0,0.5180722891566265,
501,0,True,46.0,0.5542168674698795,0.0
919,0,True,49.0,0.5975609756097561,0.0
1332,0,True,48.0,0.5853658536585366,0.0
1750,0,True,49.0,0.5903614457831325,0.0
2170,0,True,53.0,0.6385542168674698,0.0
2584,0,True,54.0,0.6585365853658537,0.0
3000,0,True,55.0,0.6547619047619048,0.0
3419,0,True,55.0,0.6547619047619048,0.0
3832,0,True,51.0,0.6144578313253012,0.0
4248,0,True,52.0,0.6265060240963856,0.0
4666,0,True,55.0,0.6626506024096386,0.0
5084,0,True,59.0,0.7108433734939759,0.0
5501,0,True,61.0,0.7349397590361446,0.0
5921,0,True,67.0,0.8072289156626506,0.0
6332,0,True,62.0,0.7469879518072289,0.0
6751,0,True,66.0,0.7951807228915663,0.0
6984,0,True,51.0,0.6071428571428571,0.0
7171,0,True,73.0,0.8795180722891566,0.0
7582,0,True,74.0,0.9024390243902439,0.0
7998,0,True,74.0,0.8809523809523809,0.0
8415,0,True,69.0,0.8117647058823529,0.0
8836,0,True,70.0,0.8333333333333334,0.0
9251,0,True,69.0,0.8313253012048193,0.0
9668,0,True,68.0,0.8095238095238095,0.0
10086,0,True,65.0,0.7738095238095238,0.0
10500,0,True,60.0,0.7228915662650602,0.0
10918,0,True,62.0,0.7469879518072289,0.0
11338,0,True,64.0,0.7619047619047619,0.0
11753,0,True,61.0,0.7349397590361446,0.0
12174,0,True,67.0,0.8072289156626506,0.0
12588,0,True,65.0,0.7831325301204819,0.0
13004,0,True,66.0,0.7951807228915663,0.0
13421,0,True,69.0,0.8313253012048193,0.0
13838,0,True,71.0,0.8554216867469879,0.0
14253,0,True,70.0,0.8433734939759037,0.0
14672,0,True,73.0,0.8690476190476191,0.0
15087,0,True,71.0,0.8554216867469879,0.0
15506,0,True,75.0,0.9036144578313253,0.0
15920,0,True,78.0,0.9512195121951219,0.0
16332,0,True,79.0,0.9518072289156626,0.0
16753,0,True,81.0,0.9642857142857143,0.0
17170,0,True,79.0,0.9404761904761905,0.0
17588,0,True,0.0,0.0,0.0
18004,0,True,0.0,0.0,0.0
18416,0,True,77.0,0.9166666666666666,0.0
18838,0,True,81.0,0.9759036144578314,0.0
19254,0,True,82.0,0.9879518072289156,0.0
19670,0,True,82.0,0.9761904761904762,0.0
20086,0,True,80.0,0.963855421686747,0.0
20505,0,True,83.0,0.9880952380952381,0.0
20920,0,True,80.0,0.963855421686747,0.0
21338,0,True,80.0,0.9523809523809523,0.0
21757,0,True,0.0,0.0,0.0
22171,0,True,82.0,0.9879518072289156,0.0
22588,0,True,0.0,0.0,0.0
