position,nearest_coarse_peak,matched,r_lag,cardiac_phase,breath_phase
138,0,True,43.0,0.4777777777777778,0.0
578,0,True,36.0,0.4,0.0
1024,0,True,38.0,0.4222222222222222,0.0
1500,0,True,69.0,0.7666666666666667,0.0
1926,0,True,50.0,0.5555555555555556,0.0
2416,0,True,5.0,0.05555555555555555,0.0
2838,0,True,69.0,0.7666666666666667,0.0
3276,0,True,60.0,0.6666666666666666,0.0
3702,0,True,37.0,0.4065934065934066,0.0
4164,0,True,48.0,0.5333333333333333,0.0
4604,0,True,38.0,0.4222222222222222,0.0
5012,0,True,87.0,0.9560439560439561,0.0
5418,0,True,43.0,0.4725274725274725,0.0
5852,0,True,28.0,0.3111111111111111,0.0
6296,0,True,25.0,0.2777777777777778,0.0
6738,0,True,21.0,0.23333333333333334,0.0
7170,0,True,7.0,0.07865168539325842,0.0
7610,0,True,3.0,0.033707865168539325,0.0
8034,0,True,73.0,0.8111111111111111,0.0
8488,0,True,82.0,0.9111111111111111,0.0
8884,0,True,32.0,0.3595505617977528,0.0
9310,0,True,13.0,0.14606741573033707,0.0
9742,0,True,0.0,0.0,0.0
10150,0,True,53.0,0.5888888888888889,0.0
10574,0,True,32.0,0.35555555555555557,0.0
11004,0,True,16.0,0.17777777777777778,0.0
11430,0,True,85.0,0.9340659340659341,0.0
11866,0,True,71.0,0.7802197802197802,0.0
12266,0,True,23.0,0.25842696629213485,0.0
12714,0,True,27.0,0.2967032967032967,0.0
13130,0,True,88.0,0.9887640449438202,0.0
13552,0,True,68.0,0.7555555555555555,0.0
13970,0,True,37.0,0.4111111111111111,0.0
14392,0,True,12.0,0.13333333333333333,0.0
14814,0,True,78.0,0.8666666666666667,0.0
15298,0,True,25.0,0.27472527472527475,0.0
15742,0,True,21.0,0.23076923076923078,0.0
16210,0,True,41.0,0.45054945054945056,0.0
16670,0,True,48.0,0.5274725274725275,0.0
17072,0,True,88.0,0.967032967032967,0.0
17522,0,True,84.0,0.9230769230769231,0.0
18004,0,True,20.0,0.21739130434782608,0.0
